,id,log_price,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,description,first_review,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,last_review,name,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds,Accessible,Air conditioning,BBQ grill,Baby friendly,Changing table,Bath towel,Bathtub,Beachfront,Breakfast,Coffee maker,Dishwasher,Doorman,Elevator,Extra pillows and blankets,Family/kid friendly,Firm mattress,First aid kit,Free parking,Game console,Garden or backyard,Gym,Heating,Hot tub,Indoor fireplace,Internet,Iron,Keypad,Kitchen,Laptop friendly workspace,Lock on bedroom door,Long term stays allowed,Pool,Private bathroom,Private entrance,Private living room,Refrigerator,Smoking allowed,Stove,Suitable for events,TV
525,20973084,4.248495242049359,Apartment,Private room,1,1.0,Real Bed,flexible,True,NYC,"This is a nice space where travelers can come and crash during their stay in the city. It's much cheaper and cozier than a hotel and offers the privacy and comfort that a hostel doesn't have.  Guests will have access to the bedroom, with fresh sheets and towels, as well as the adjacent bathroom. I will provide the wifi code as well.  I will be away, but my roommates will be here during that time. They are very nice and will be happy to help with questions in navigating the city, however, one works from home so it should be relatively quiet during business hours.  The UWS is a great neighborhood. I absolutely love it here. We are surrounded by some of the city's best bars and coffee shops. Just blocks away from Central Park, Riverside Park, and Columbia University's campus.  Yes. We are very close to 3 major subway lines. Very easy to get to midtown (20 minutes on the subway). ",,,,,,f,,Quiet Room in 4BR UWS Brownstone,0,,10025,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,14299164,4.48863636973214,Apartment,Private room,2,2.0,Real Bed,moderate,True,NYC,"Our gorgeous 5bedroom apartment is located in a quiet area of the amazing neighborhood of Williamsburg in Brooklyn. You can either enjoy our place like if it was your own, with our private terrace, or if you'd rather go out, a ton of bars and restaurants are walking distance from our place. Subways stations on the J, M, L and G lines are less than 5min walking from our apartment, which can take you anywhere in Manhattan in no time (only 3 stops away from Lower Manhattan).",2016-12-29,t,t,60%,2013-04-02,f,2017-01-03,Charming apartment with private roofdeck,2,90.0,11206.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
527,19200270,3.80666248977032,House,Private room,2,1.0,Real Bed,strict,True,LA,"****Female Only*** Peace and quiet right in the center of the city. Enjoy your private bedroom and bathroom. Access to all appliances including washer and dryer. 6.5 miles from LAX. Close to Culver City, Downtown LA.  I am a single woman living alone, so women only. This is a beautiful, modern house. It is a quiet neighbor tucked within the hustle and bustle of the city. It is so close to everything. Culver City, Downtown LA, Hollywood. Yes I am close to public buses, and metro.",,t,f,,2016-02-27,f,,Hidden Gem,0,,90047,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
528,15462217,4.700480365792417,Apartment,Entire home/apt,3,1.0,Real Bed,strict,True,SF,"Located in one of SF's most coveted neighborhoods, this newly remodeled Junior One-Bedroom apt is centrally located to some of the best attractions. From the cable cars to the tree lined streets, the charm of Russian Hill awaits... At the top of the hill, tucked away behind buildings and garden courtyards, there lies a unique living space in a unique part of town.  Ideal for a couple, the unit can accommodate two individuals or third additional person on a pull-out Sofa Bed.  The apartment is a beautifully remodeled Junior 1-Bedroom ""In-Law"" unit (approx 400 sq feet) with its own private entrance, newly sanded hardwood floors, a mini kitchenette with modern appliances, and just enough space to feel comfortable and at home. There is access to a garden courtyard in the back for a peaceful relaxed setting or you can simply walk out front for the hustle and bustle of the City.  The apartment is located on Filbert St, an already pretty popular street in San Francisco, famously known as the ",2015-01-16,t,t,100%,2014-12-25,f,2017-09-01,Charming Russian Hill Junior 1BR,139,93.0,94109,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
529,4873463,3.871201010907892,Apartment,Private room,3,1.0,Real Bed,strict,True,NYC,"Welcome to the heart of Bushwick--the Jefferson L train stop! Our lovely 3-bedroom apartment is close to Manhattan but far from the chaos of tourism. Unwind in our vibrant, genuine, and safe Brooklyn neighborhood that is full of great food, bars, and art! Just 12 minutes from our front door to 1st Avenue, Manhattan :) Just steps away from the entrance to the L train, our comfortable home is a perfect base for explorations of the vibrant local culture or an easy trip to Manhattan (15 minutes to Union Square from our front door). This sunny, 3-bedroom apartment is on the top floor of a restored building from the turn of the 20th century. Your host, a former chef, has a stacked gourmet kitchen with everything you need if you prefer a home-cooked meal over the amazing dining options the neighborhood offers.  The apartment as a whole and this room itself are of average size for NYC.  Two people fit comfortably in the room--three can fit, but it will be very close quarters. This apartment ha",2014-11-08,t,t,100%,2013-07-25,f,2017-09-19,"Comfortable, Lovely Room on L Train",125,96.0,11237,1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
530,13858626,5.521460917862246,House,Entire home/apt,5,2.0,Real Bed,strict,False,NYC,"Our 3 bedrm, 2 bathrm house has a secluded back garden, but is just steps from the R/M subway line and 15 minutes to Central Park. We're on a quiet street around the corner from fabulous restaurants and shops. Near Historic Kaufman-Astoria Studios! Enjoy a large house with a secluded back garden, steps from the R/M subway line (slightly longer walk to the N/Q). We're on a quiet street around the corner from trendy neighborhood eateries & shops. And Manhattan is only a 10-15 minute train ride away! Did you drive to New York? Not to worry! We have an off-street parking spot across the street. In the evenings, relax in the garden over a grilled dinner or around the firepit. Or, if the weather is poor, enjoy a long read in our inviting living room, or a family dinner around our large dining table--you'll find hardwood floors and natural light throughout our home. Ceiling fans keep the house comfortable much of the time, but window unit A/Cs are installed in most rooms as well. On weekends,",2016-08-19,t,t,,2016-04-29,f,2016-11-01,Urban Oasis in Trendy Astoria,2,100.0,11103,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
531,12549742,5.003946305945459,Apartment,Entire home/apt,2,1.0,Real Bed,strict,True,NYC,* 60 inch flat screen * Keurig coffee machine * work desk * AC * Queen bed * Wifi   East Village has the nations top cocktail bars. Downtown culture is like no other and the restaurants and shopping make it the ideal location. All major subways are in walking distance,2014-08-07,t,t,100%,2014-03-11,f,2017-09-19,Quiet studio in the heart of NYC.,129,97.0,10009.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
532,16808544,5.075173815233828,House,Private room,2,1.0,Real Bed,moderate,True,SF,"Private master bedroom adjoining shared split bath and queen bed. Huge shared livingroom and study. Bright kitchen and diningroom you are welcome to use. Balcony with view of transamerica pyramid and spectacular rooftop garden with city views. 1936 traditional spanish colonial and art filled common spaces. Two cats live in the shared space adjoining this listing so don't book if you're allergic! There are also two flights of stairs to reach the level for this bedroom. Very large two flat building used as single shared home between two friends, Kenny and Christina. Lots of different common areas to relax in. Stunning rooftop garden with views of Coit Tower, the Pyramid, the Art Institute tower and surrounding cityscape. Nighttime views stunning (photos of that to be added soon.) Rooftop garden, stocked kitchen with Nespresso machine, coffee and breakfast basics, huge livingroom and separate study and diningroom, basement workout room w bike and rowing machine. Huge welcoming place. Avai",2017-05-29,t,t,100%,2015-05-24,f,2017-10-01,Quiet Private Room in classic Spanish Colonial,28,98.0,94133,1.0,1.0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0
533,8036967,3.4657359027997265,Apartment,Private room,1,1.0,Real Bed,strict,True,LA,"All amenities are crossed out. Read entire description!This private room has its own lock and key. It used as kitchen, but very clean. Real bed twin size (75"" by 39"") Inside your room for your own use: big refrigerator , nice counter top, double sinks, coffee maker. Outside of your room (shared): microwave, toaster. One big bathroom SHARED. Possible on site parking for 1 car. First come first serve Read entire description carefully before sending reservation request!  It is NOT good to cook. Heating up, coffee...etc. 3 miles to Space X 4 miles to LAX 6 to 8 miles to most beaches in South Bay 20 miles to hollywood 25 miles to Disney Land Park We provide the following : Fresh towels and bedding Shampoo, body wash, hand soap in shared bathroom Hair dryer Fan for summer guests Wall furnace in hallway. (temperature can not be adjusted) wifi self check in; come in anytime after 4 pm NO visitor Possible on site parking Make your own fresh coffee anytime This room used as kitchen in 2014 Range",2017-01-16,t,t,100%,2014-04-30,f,2017-04-27,"Blue Private Own Sink Shared Bath off hallway, LAX",6,100.0,90250,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,4281241,4.442651256490317,Loft,Private room,4,1.0,Real Bed,strict,True,Chicago,"Our place is close to the Willis Tower, Union Station, Grant Park, Meli Cafe & Juice Bar, Lou Mitchell's, Chicago Architecture Foundation, Greek Town and Restaurant Row. You’ll love my place because it has an amazing balcony/rooftop view of the city, it's spacious, cozy and includes a 70 inch Flat Screen TV.  Our place is centrally located to all the gorgeous attractions Chicago has to offer.  Our place is good for couples, solo adventurers, and business travelers. Our space is an open concept Timber loft with 14 foot ceilings and exposed brick. Each room has full walls with working door locks. We have very comfy couch with a  70 inch Flat screen TV in the living room and a balcony/rooftop view of the city. Guests will have full access to the kitchen, living room, bedroom, laundry room (detergent is provided), and private bathroom. The guest bedroom has a queen size bed, night stand, coffee maker, shelves in the closet and space to hang a few items. James and I will be staying as well.",2016-09-13,t,t,100%,2016-06-17,f,2017-04-09,West Loop/Greek Town Loft With Free Parking,14,94.0,60661,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
535,18273151,4.941642422609304,Apartment,Entire home/apt,4,1.0,Real Bed,moderate,True,NYC,"Bright, comfortable, apartment in a great location: a few blocks to the High Line, Hudson River Park,A/C/E, 1, & L trains; walk to West Village, SOHO, Flatiron, Whitney Museum, downtown. Quiet, pretty street and building. Hello, I am renting my bright, spacious, quiet 1 bedroom in Chelsea. It's located on a pretty street in one of New York's best neighborhoods. The apartment has hardwood floors, a decorative fireplace, wireless internet (no t.v.), and is simply furnished (not a luxury building or apartment). It has a queen-sized bed in the bedroom and there is a queen-sized air mattress available. It is 2 blocks from the Highline park and the Hudson River Park (which has beautiful plantings and running paths by the river), Chelsea Piers, Wholefoods, great restaurants, lots of cafés. It's 2-5 blocks from the A/C/E/1/F trains, a 10 min walk to the West Village, Meatpacking district, Flatiron district. Some parking on street and nearby streets, parking lots nearby as well. Single washer/d",2012-05-16,t,t,,2011-07-08,f,2017-06-25,Lovely Chelsea 1 Bedroom,7,100.0,10011.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
536,15772118,4.143134726391533,Apartment,Private room,2,1.0,Real Bed,flexible,False,LA,"My place is close to great views, restaurants and dining and a 5 minute walk to the beach.  You’ll love my place because of the comfy bed, the coziness, the views and always available street parking. My place is good for couples, solo adventurers, and business travelers. Make yourself at home with everything you need to relax! There is always parking available off PCH without having to stress, Great places to eat within walking distance, Spacious living room, kitchen, and private room. Comfy sectional suede couch with a smart TV in the living room along with a dining room table. Kitchen, Living Room, Private room, Bathroom, Washer/Dryer, TV, Couch. Walk to the beach or Redondo Beach Pier along with El Burrito Jr (AMAZING MEXICAN FOOD) Park off Pacific Coast Highway. There will always be spots!",2016-07-17,t,f,,2016-05-20,f,2016-07-17,Affordable Awesome Redondo Flat,1,100.0,90277,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
537,17269656,4.4998096703302615,Apartment,Entire home/apt,2,1.0,Real Bed,flexible,False,NYC,"Midtown East 53rd and 3rd Luxury Doorman Building 800 sq Feet Outcove Studio?Not true one bedroom)  with one bath/ and huge walk in closet.  Queen size bed, and full kitchen, with dishwasher, oven, and laundry in the Basement.",,t,f,,2014-12-01,f,,Midtown East Luxury Doorman Apt,0,,10022,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
538,18464508,5.0106352940962555,Apartment,Entire home/apt,2,1.0,Real Bed,strict,True,NYC,"Beautiful, spacious apt in the heart of GP with a lot of BK charm. Fully eq. kitchen, big sunny windows, new wooden floors. Perfect BK experience, surrounded by the best parks, bars, restaurants & boutiques BK has to offer such as Alameda, Lobster Joint, Bakeri, Eastern District, and Eagle Trading Company. You’ll love my place because of the comfy bed and the cozy atmosphere. Its a very big one bedroom with all amenities. My place is good for couples, solo adventurers, and business travelers.",2016-11-15,t,t,25%,2013-08-11,f,2017-01-02,Beautiful 1 bedroom in the heart of Greenpoint,3,93.0,11222,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
539,24266,3.4657359027997265,Other,Private room,1,1.0,Real Bed,strict,True,NYC,"You’ll love my place because of the ambiance, the neighborhood very close to subway station only 1 min. walk, the comfy bed, and quiet. My place is good for solo adventurers. It's Great private room in 6 Bedrooms/ 3 bathrooms duplex apartment. The Private bedroom is good big with closet, desk & chair and Air Conditioner There is great open kitchen with Large windows allow in lot of natural lighting. Landry and Wifi are included. Short walk to J train at Chauncey street. You will have your own closet and a shelf to store your things, as well as a desk & chair and a lockable door. There is Air conditioner  This room features a Twin -size Bed. Clean Linens provided!  Shampoo, Conditioner, and Soap are not provided. You will have access to the kitchen and the fridge, and the common areas. Free to use for Landry & Dryer (before midnight) wifi is included. Kitchen, Living Room, Bathroom, Private Bedroom and Landry near shopping street. Please clean up after you use kitchen and bathroom. plea",2017-09-04,t,t,92%,2015-06-07,t,2017-09-13,Private Room in Bed-Stuy for 1 guest,2,100.0,11233,1.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
540,10060797,6.38856140554563,House,Entire home/apt,8,2.5,Real Bed,strict,True,SF,"Our warm and comfortable home is one block from Golden Gate Park and a 5 minute walk from its science and fine arts museums.  Centrally located, there is easy access to Golden Gate Bridge, downtown, and Ocean and Baker beaches.    Sleeps 8 comfortably in four bedrooms with one king bed, two queen beds and a bunk bed.  Perfect for 2 families. The house has a modern kitchen, spacious family and living rooms, a grassy back yard and an outdoor deck with seating and a Weber gas grill. Includes parking for two cars, use of front loading LG washer and dryer, and Precor elliptical",2016-08-02,t,f,,2016-04-17,f,2016-08-02,Centrally located luxury Edwardian home,1,100.0,94118,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
541,18714825,5.5606816310155285,Loft,Entire home/apt,3,1.0,Real Bed,moderate,True,NYC,"Cool and spacious loft w everything you need & more. Tall 15ft ceiling with exposed pipes and accents left from the book factory it was renovated from. Loads of plants and light beaming from the floor to ceiling windows. Modern appliances, kitchen and bathroom. Access to a private garden with grills and many places to lounge. Mounted projector if you're taking it easy one night, but that'll be hard because we're steps away to everything in Williamsburg without being too in the thick of it. There is a rooftop with Manhattan views but be safe and no partying up there. It's not finished so it's a shhhh situation. I most likely won't be involved at all in your stay unless you request me to be present or need help. Always open to show you around the neighborhood and give you some tips or the area in person if you wanted. This area of Williamsburg is amazing. Close to Marlowe and Sons, Peter Lugers, Butler , Freehold , Sunday's in Brooklyn and so many other great places I couldn't list them ",2017-09-12,t,t,88%,2012-07-10,f,2017-09-28,Spacious Loft with Designer Layout,3,100.0,11249.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
542,9545064,5.075173815233828,Apartment,Private room,1,1.0,Real Bed,flexible,True,NYC,"The apartment is newly renovated with stainless steel appliances and is always tidy. There is tons of natural light. The space is very well-decorated and comfortable, making you feel right at home from the minute you step into the apartment. The apartment is newly renovated with stainless steel appliances. There is tons of natural light which brightens the living room and kitchen up during the day. The space is well-decorated and comfortable, so that you can feel at home the minute you enter the apartment. Guests will be allowed to access the living room, the bathroom, the kitchen, and the private room they are staying in. I will be available at all times of the day to offer recommendations and to assist in making your stay great! The neighborhood is very safe and welcoming. Many locals live here and it feels like a community. Store owners are also very friendly. The best part of the neighborhood is Gramercy Park, which is the only key-locked park in Manhattan. Even from the outside, t",,t,f,100%,2013-03-22,f,,Cozy & Chic Gramercy Bedroom,0,,10003,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
543,9694633,4.382026634673881,Apartment,Private room,2,1.0,Real Bed,moderate,False,NYC,"A charming studio with rustic hardwood floors and windows looking at McGolrick Park. It comfortably fits two located on a quiet street. Located in Greenpoint, Brooklyn, minutes away from Williamsburg and Manhattan. Longer stay preferred. It is a studio with it's own private entrance and bathroom. It features a Queen sized bed, two huge windows overlooking McGolrick Park, a desk, free wifi, TV, blu-ray player, netflix. The kitchen is a shared space with my roommates who lives in the connecting studio. There will be a couple empty drawers for you to store your items if you would like. I will actually be out of town during this period, but if you have any questions about the area, the space, directions, or anything to make your stay here more enjoyable, you are more than welcome to reach out to me! My Lovely Roomate Maria, will be in the connecting studio while you are here. The neighborhood is essentially like Williamsburg, only not insanely overpriced, and the hipster movement is not on",,t,t,,2013-03-27,f,,Lovely Studio on the edge of the McGolrick Park,0,,11222,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
544,15937164,5.703782474656202,Apartment,Entire home/apt,6,1.0,Real Bed,flexible,False,DC,"My place is across the street from Safeway and  Starbucks and 70 metro bus staight to downtown.  Takoma Metro station and  Georgia Avenue are minutes away... as well as diverse places to eat great food!   You’ll love my place because of the location, the ambiance, the outdoors space and the neighborhood..... My place is good for couples, solo adventurers, business travelers, families (with kids), big groups, and furry friends (pets).",,t,f,0%,2017-01-18,t,,"Perfectly located, renovated basement apartment",0,,20012,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
545,13660425,6.192362489474872,House,Entire home/apt,5,2.0,Real Bed,strict,True,LA,"Modern beach bungalow less than 100 feet from the sand (and a fine summer surf break)  in a most awesome part of Venice.  The house is in a perfect location on a beautiful walk street, one block from the Venice Canals, and a short hop to Abbot Kinney Modern beach bungalow less than 100 feet from the sand (and a fine summer surf break)  in the most awesome part of Venice.  The house is in a perfect location on a beautiful walk street, one block from the Venice Canals, and a short hop from Abbot Kinney. Relax in the garden fringed by papyrus, grab a lemon or lime from the fruit trees, ride one of the three colorful beach cruisers along the ocean to the farmer's market in Santa Monica, down to the fishing pier in Redondo Beach, or just pop over to one of the swank restruants or boutiques along Abbot Kinney. The house has a spacious airy living room with a fireplace. The kitchen features a massive six burner stove, dual convection oven, bright Le Crueset cookwear and even an indoor grill. ",2012-06-08,t,t,100%,2012-05-29,f,2017-04-30,"Modern Beach Beauty (Venice, CA)",43,98.0,90291,3.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
546,18894648,5.298317366548036,Apartment,Entire home/apt,4,1.0,Real Bed,strict,True,NYC,"Charming exposed brick apartment in the center of the East Village, real 1BD with queen size bed and fold-out sofa, perfect for 1-4 guests!  A great way to experience all the neighborhood (and NY) can offer while staying in the comfort of a home. Beautiful exposed brick, comfortable living space on quieter side of building, facing a gorgeous courtyard just outside the window.  Great sofa bed for fitting an additional 1-2 people as well. The East Village has some of the best gems in the city in terms of excellent restaurants, craft cocktail bars, great coffee shops, and not far from the night life of the Lower East Side!  The abundance of dining options make for some of the best eating in town, not to mention the excellent off-the-beaten-path shopping along many of the East Village side streets. Easy to get to major attractions such as Midtown, Financial District, and Williamsburg as the apartment is very convenient to the N, 6, and L trains (and not far from Union Square).",2014-03-17,t,t,,2013-05-17,f,2016-11-01,Apartment in Heart of East Village!,5,92.0,10003.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
547,10422846,4.976733742420574,Loft,Private room,7,2.0,Real Bed,flexible,False,LA,"This is a SHARED rental, please read the whole listing before booking. Our large, sunny loft is tucked between two lush, green parks with miles of winding trails. It is close to USC, UCLA, LAX, museums, and is one block from the La Ballona Creek Bike Trail to Venice Beach. Public transit (Metro) gourmet food (Destroyer), coffee (Blue Bottle), art galleries and farmers markets all in short walking distance. This is a great place for families, groups, and dog owners/lovers! We have a welcoming, unique space! It comes with everything a modern family (or individual) might need to feel right at home the moment you walk through the door. We have two story windows that look out over the picturesque Baldwin Scenic Overlook. Sunsets are divine! We have original artwork and minimal, tasteful decor in every room. We have high-quality matresses and high qualtiy linens. Two full bathrooms and a kitchen with everything a high-end cook needs. Belgique pots/pans, a Vitamix, cutco cuttlery, you name it",,t,t,80%,2013-08-20,f,,"Two large, quiet rooms in bright, artsy loft.",0,,90232,2.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
548,4638668,4.74493212836325,Apartment,Private room,3,1.0,Real Bed,moderate,True,NYC,"Bright, cheery contemporary apartment in Upper East Side with a large private room suitable for 1-4 people. Room has a full size bed with a twin size pull-out trundle.  You may also use an air mattress if needed.   The apartment is bright and sunny, in a great part of town, just minutes from four major subway lines. Amazing location, close to dining, movies, shopping, cafes, grocery stores, and more. Ask me about renting the entire 2 bedroom apartment for a different rate.  Can sleep up to 6. The room  is very sunny, with a large private patio off the bedroom.  Amazing city views. Ask me about renting the entire 2 bedroom apartment for a different rate.  Can sleep up to 6. Kitchen/Fridge, bathroom, dining area, private patio. ***No cooking food please.  Coffee/tea is OK. Please review all House Rules prior to visit. Easy going but hands-off. Available to answer questions but mostly prefer to give you your privacy. The neighborhood is very family friendly.   Excellent restaurants,  clos",2017-05-15,t,f,100%,2015-08-18,f,2017-09-25,"Large, Clean, Modern Room in Upper East Side",24,95.0,10128,1.0,3.0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
549,13600935,4.6913478822291435,Apartment,Entire home/apt,2,1.0,Real Bed,strict,True,LA,"Spacious, bright 1920's Art Deco apartment all to yourself! Walking distance to LACMA, Restaurants and Stores. Safe, quiet neighborhood. Beautifully furnished with one of a kind art and furniture from artists around the world, it has high ceilings and hardwood floors throughout, everything you need for your stay! The apartment is really large, it's around 900 square feet but because it has such high ceilings it feels twice as big!! It gets lots of natural light, it's airy and quiet. It is a one bedroom with a large living room, full kitchen and the bathroom has a bath tub and separate shower.  The bed is a hand welded, cast iron, queen sized canopy bed with fresh linens.  I will provide you with clean towels, soap, shampoo and conditioner.  The kitchen has everything you need and there is wireless internet throughout the entire space. Guests will have access to the entire apartment, there is laundry on site and high speed, wireless internet throughout the apartment.  It is walking dist",2015-06-01,t,t,100%,2014-03-19,f,2017-05-02,Gorgeous 1 bdrm in Miracle Mile!,74,97.0,90036,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
550,6625283,4.248495242049359,Apartment,Entire home/apt,2,1.0,Real Bed,strict,False,LA,"close to market, shopping mall. all in walking distances.",2016-05-31,t,f,90%,2010-08-03,f,2017-02-03,Furnitured One bedroom Apt. 獨立一房公寓,3,93.0,91745,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
551,212297,3.332204510175204,Apartment,Shared room,1,1.0,Real Bed,flexible,False,LA,"Our apartment is located in the middle of everything. Close to bus stops, food, shopping, and a few miles from the beach. Kick back, relax, and enjoy your stay! Fridge, washer/dryer, bathroom, bed There is plenty of transit, as well as metro",,t,f,50%,2017-03-03,t,,Cozy apartment in the heart of LB,0,,90804,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,4874722,4.48863636973214,Townhouse,Private room,1,2.5,Real Bed,strict,True,LA,"***EXCELLENT LOCATION***  ***JUST LISTED INTRO PRICING***  Great location !!  Popular West Hollywood Melrose neighbourhood central to everything !! Only one block to  Melrose Avenue where many cafés , bars, restaurants are. Beautifully furnished town house.  Your  Bedroom and natural stone ""Travertine""  Bathroom are sophisticatedly furnished, Only accept 1 guest ,no exception!! Please make sure you understand and  not bringing any extra parson in a house before making your booking request . Welcome to a beautiful stylish townhouse situated in the wonderful safe area of West Hollywood.  The property has a beautiful stylish but contemporary feel with a large spacious living room area, natural stone ""Travertine"" bathrooms are beautifully equipped with high end quality shower heads and faucets .  You can enjoy beautiful  view of Hollywood hills from the Patio  where you can see the famous ""HOLLY WOOD"" sign, and watch amazing  sunset view of Hollywood from the top floor. For you to stay, we",2014-07-19,t,t,100%,2014-04-30,t,2017-03-18,West Hollywood Fantastic Location!!,79,100.0,90046,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
553,18311288,3.80666248977032,Bed & Breakfast,Private room,2,1.0,Real Bed,strict,True,Chicago,"Beautiful house with 2 bedrooms in a SAFE and QUIET neighborhood, located in the middle of our cultural city. 24h/7d public transportation, the bus stop is STEPS AWAY from the house. After an exciting/busy day you can always come back home to relax. We have hosted students & interns that went to DePaul, KENDALL, Inst. Medical Educ, IL Inst. of Art, Loyola, Argosy, Roosevelt, East-West, UIC, R. Morris, U. Of Illinois, Columbia, NEIU, Dominican, AIME, etc. Business, Companies, Clinics & Hospitals Beautiful 2 flat brick house in a safe and quiet neighborhood located in the middle of a very cultural northwest side of the city equipped with a beautiful back yard & comfortable climate. As a guest or student you will have access to 24 hour public transportation (buses, city train and METRA, UBER) a great variety of stores where you can find products, fresh produce and internationally, restaurants such as Mexican Puerto Rican, Peruvian, polish, Italian, Greek, middle eastern, Asian and America",2016-05-10,t,t,100%,2015-06-08,f,2016-10-23,Room #6 Fantastic For Studies,6,93.0,60641,1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
